Species,Clade,social_system,range_size,pre_var_among,pre_var_within,tmp,dtr,str,pre,body_mass,abundance,X95..Lower.CI,X95..Upper.CI
Mimus_dorsalis,M4,0,133972.8248,1.898291759,2.592516614,11.23961981,15.83283246,7.703315382,40.0433416,58.7,344560,3654,32085165
Mimus_triurus,M4,0,3284288.516,2.260411847,2.534628966,20.16531796,12.61478557,12.04950813,78.82524979,47.2,3144676,38005,296517606
Mimus_longicaudatus,M4,0,181590.289,1.442191319,2.076243531,19.81112489,12.1743573,4.380860248,27.22786899,66.6,2966927,29061,273840677
Mimus_thenca,M4,0,122004.7886,2.104927115,2.568417415,12.41445054,11.34037991,9.987145617,64.43547059,65.99,1237339,14800,109894206
Mimus_parvulus,M4,1,6937.152399,2.455919266,2.43166097,23.28324127,10.23055585,4.633888721,66.5916214,53.64,1303657,16435,124571878
Oreoscoptes_montanus,M4,0,1992131.027,2.007777956,2.113552302,6.888883236,15.32358444,26.65984691,32.23700471,44.2,1680548,18180,136578820
Toxostoma_rufum,M4,0,5678627.883,2.233783578,2.391025749,9.61621568,12.73293664,28.80702532,68.57624093,68.8,8680861,1293250,57074393
Toxostoma_longirostre,M4,0,300961.7097,2.292156094,2.44666694,22.604291,12.80123137,15.41214197,56.58778191,67.6,518013,5633,45019392
Toxostoma_guttatum,M4,0,488.3015058,2.319907993,2.742653608,26.25691915,8.924540043,5.806354105,105.2137775,52.8,NA,NA,NA
Toxostoma_bendirei,M4,0,822797.0414,2.003673136,2.127036358,14.99664857,17.28337817,21.84718335,26.05190166,62.19,110350,1303,7761664
Toxostoma_cinereum,M4,0,99323.3257,1.799474761,2.004944801,20.24010364,15.39990649,11.71750022,14.47119389,58.95,354621,3744,32393617
Toxostoma_curvirostre,M4,0,2044869.971,2.102950646,2.431505772,18.7618422,16.00704837,16.40573533,41.93431906,80.54,4031035,70089,259971487
Toxostoma_ocellatum,M4,0,88725.78586,2.157112766,2.726828024,16.38293442,15.86070344,6.050625145,63.30477786,84.29,35328,392,3198652
Toxostoma_lecontei,M4,0,251262.3011,1.892327708,1.936081041,18.43490315,16.65233456,21.08202423,15.31056573,61.9,27885,362,1891103
Toxostoma_redivivum,M4,0,167320.2097,2.205798207,2.579508719,14.35324396,13.77133803,14.22450259,48.66291953,84.4,954156,11016,93857917
Toxostoma_crissale,M4,0,1010689.858,1.970242438,2.227437838,18.60668134,17.22096199,18.40607964,25.33594753,62.7,53171,537,5236284
Cinclocerthia_ruficauda,M4,0,5213.760978,2.55927527,2.86975503,25.7902441,6.791354418,2.962499976,193.1441345,54.98,597,7,51346
Cinclocerthia_gutturalis,M4,0,1756.731666,2.713294864,2.92742306,25.43284798,6.534288287,2.663750052,214.1259727,69.2,184,2,15775
Ramphocinclus_brachyurus,M4,1,1382.845829,2.706063151,2.926353693,25.61059093,6.519884348,2.635972301,209.9843292,50,182,2,14992
Margarops_fuscus,M4,0,6161.084957,2.53456286,2.793759312,25.78195463,7.198938642,2.623333335,174.9792208,67.07,2912,34,266134
Margarops_fuscatus,M4,0,20307.12924,2.534555409,2.709825277,24.84190644,8.405000157,4.320555502,155.1798028,98.43,17834,188,1399807
Sitta_europaea,M1,0,20222287.98,2.008930837,2.389399977,2.024499731,10.13513024,34.17143733,51.78071646,20.37,16291137,170835,1543851676
Sitta_nagaensis,M1,0,1053108.557,2.131230648,2.913418447,14.13499468,11.43651582,12.76214876,96.7994729,14.7,914356,8831,81767855
Sitta_cashmirensis,M1,0,140130.4445,2.232664281,2.405673167,9.828592129,11.7793968,21.57916702,51.63566195,19,30958,325,2722361
Sitta_castanea,M1,0,1252510.01,2.233724098,3.046659244,25.38917142,12.2101725,15.09432955,96.41000184,19.62,434408,5028,39429735
Sitta_himalayensis,M1,0,413170.0857,2.352055754,3.077290488,13.4035177,11.37310646,13.887089,132.6764144,14.28,936367,10652,83076708
Sitta_victoriae,M1,0,358.2380491,2.563806772,3.407677293,20.57989597,9.4640975,7.447916985,243.0719147,16.27,25,0,2368
Sitta_pygmaea,M1,1,1953869.524,2.084907118,2.26471009,10.15964657,15.80064479,21.49108941,40.6055503,10.6,1751996,46076,64656453
Sitta_pusilla,M1,1,891316.4049,2.493388467,2.518538045,18.11353652,12.56391876,20.07530728,109.3184111,10.2,2468792,43844,152355423
Sitta_whiteheadi,M1,0,640.1166781,2.227661848,2.445816755,13.49312496,7.728333473,15.25250053,56.96729279,11.8,327,4,28721
Sitta_ledanti,M1,0,246.5961794,2.181417465,2.444156587,14.94100714,10.48711824,18.02833366,47.82598972,17.2,86,1,7556
Sitta_krueperi,M1,0,282938.8457,2.166154984,2.438948845,11.17183381,11.21827567,21.90928401,59.75458577,12.4,NA,NA,NA
Sitta_villosa,M1,0,1815019.395,1.846498227,2.571062338,5.695573979,12.12829867,30.75613284,43.34889502,9.38,852007,9440,65926432
Sitta_yunnanensis,M1,0,204754.159,2.128085741,2.899536001,12.48663594,11.40911147,13.38352498,84.42046109,9.87,97039,1037,9023664
Sitta_canadensis,M1,0,7144787.338,2.06358087,2.286766748,2.638543791,12.24624461,30.22048608,57.04573166,9.8,29653605,4529295,203810073
Sitta_leucopsis,M1,0,258577.7921,2.266737314,2.547243712,8.663974161,11.03170161,20.17164254,62.16125247,14.77,54951,685,4873484
Sitta_carolinensis,M1,0,8811748.349,2.166160918,2.337795541,8.799224964,13.44218803,27.11334746,58.82012053,21,19483729,1922071,205330072
Sitta_neumayer,M1,0,1247656.885,2.058132648,2.368289427,11.35435108,11.8751858,24.06136653,46.9493506,26.5,1362849,14261,121364945
Sitta_tephronota,M1,0,2326077.815,1.846255811,2.274461467,12.33763933,13.62385229,26.46212241,27.9506825,35.2,1201806,12794,106454953
Sitta_frontalis,M1,0,5214819.553,2.395816765,3.015656536,24.20130364,9.977159531,7.932099787,165.2888459,16.5,2805932,30597,246338659
Sitta_solangiae,M1,0,23716.02813,1.968595181,3.055912631,22.58229201,8.18413714,6.423571382,159.9275622,14.96,70798,858,6699048
Sitta_oenochlamys,M1,0,249953.3073,2.647389668,2.965675402,25.28501091,8.754848963,2.784683534,202.1121983,16.4,570562,5447,51163411
Sitta_azurea,M1,0,361034.3442,2.63605295,2.92933799,25.8551537,10.4093526,1.494708335,232.2032486,16.27,395380,4427,34067025
Sitta_magna,M1,0,431190.8523,2.24761598,2.959537716,18.0193054,11.50626844,10.65081157,103.8086297,41.13,84161,873,7371273
Sitta_formosa,M1,0,381262.1424,2.275691691,3.016486633,17.23125739,11.09117469,11.19178158,119.2593999,16.27,61488,687,6635552
Tichodroma_muraria,M1,0,5603295.628,1.75285939,2.32352463,2.682123677,13.15110583,25.53147548,36.9992479,17.6,1875507,22255,193787555
Certhia_familiaris,M1,0,20898530.87,1.930111327,2.345205949,0.862958385,10.67255169,35.30246495,45.27661054,9,4880227,55135,461013826
Certhia_americana,M1,0,6543644.505,2.120517805,2.343184278,4.769711402,12.51738991,27.20023195,65.27951806,8.1,11257984,1235591,108913320
Certhia_brachydactyla,M1,0,3199552.332,2.204941902,2.320038479,10.90088902,9.425293502,19.48197374,60.63416043,8.2,2704404,30884,260455125
Certhia_himalayana,M1,0,690802.9312,2.072349721,2.647873044,7.63563294,11.24481197,20.5422719,64.62533862,8.8,880152,10047,75429344
Certhia_nipalensis,M1,0,88988.33523,2.201971678,2.959481793,8.914369064,11.96328862,14.67754928,100.507891,11.1,149467,1497,14681038
Certhia_discolor,M1,0,112131.1395,2.309009633,3.069312939,10.5966449,11.94232403,14.65016293,134.0057637,10.4,65405,799,6319361
Salpornis_spilonotus,M1,0,952342.7086,2.168395766,3.022881858,25.82497128,12.87136141,15.44756982,85.2020204,14.8,126433,1453,10625130
Donacobius_atricapilla,S11,1,8625457.879,2.289295331,2.924999245,25.34821727,10.66165351,3.376977285,163.8837744,36.8,4429895,48120,405039420
Campylorhynchus_gularis,M1,1,235032.9825,2.240131066,2.89352715,20.55254315,15.23452041,9.09469028,77.02640861,30.1,493768,5332,45357783
Campylorhynchus_brunneicapillus,M1,1,1847263.759,2.050353761,2.285370794,18.88875421,16.18309062,17.43144567,32.58718278,38.9,2577408,44045,164400093
Campylorhynchus_jocosus,M1,1,72618.85641,2.205919871,2.856514502,20.23251987,15.44630016,5.273100033,81.96896027,27.6,53924,561,4424960
Campylorhynchus_yucatanicus,M1,1,9706.722549,2.255058289,2.591474533,25.91713079,9.923472087,5.711666584,60.78372701,35.5,8620,94,810748
Campylorhynchus_chiapensis,M1,1,6147.41765,2.337970813,3.190049092,26.01872762,13.67074108,3.346944491,173.4292653,50.9,593,7,56277
Campylorhynchus_griseus,M1,1,904310.4228,2.421835344,2.94625325,26.26794523,9.93264785,2.492030714,143.1065818,42.4,2192201,24768,199413113
Campylorhynchus_rufinucha,M1,1,6118.547936,2.373100599,3.062862714,25.86453692,9.577037175,7.083611012,124.6722209,31,7411,80,721379
Campylorhynchus_turdinus,M1,1,4443404.596,2.240312413,2.893669247,25.63638022,10.77801003,3.305405962,166.0720008,32.6,5016410,67686,481926364
Campylorhynchus_megalopterus,M1,1,77687.83462,2.289480501,2.919268211,18.40257249,15.1034186,6.367993938,93.2760435,33.1,178542,1913,16373631
Campylorhynchus_zonatus,M1,1,552251.1043,2.554930323,3.025550037,24.23760562,10.65000458,3.894877186,180.7220067,34.6,2715908,28038,253573125
Campylorhynchus_albobrunneus,M1,1,96308.30229,2.672515893,3.004673441,25.83582662,8.461132065,1.490805538,334.4870331,32.9,60258,684,5233668
Campylorhynchus_nuchalis,M1,1,506629.3583,2.38018907,2.934296859,26.28439478,10.15996424,2.46899801,124.9943572,23.2,1379724,16112,125240665
Campylorhynchus_fasciatus,M1,1,122951.3361,1.560780229,2.237265365,21.24103553,12.88515528,3.99953489,37.09956453,30,1270794,13415,110963879
Odontorchilus_branickii,M1,0,131636.847,2.557207692,2.730397315,20.28583686,12.66796811,1.820952393,165.8400081,9.6,50074,571,4757574
Odontorchilus_cinereus,M1,0,1047805.045,1.659931685,3.038925458,25.86472118,11.33679968,2.813085524,168.4675124,11,541858,5363,48405548
Salpinctes_obsoletus,M1,0,5424182.238,2.06979919,2.26454545,11.62688267,15.32406757,22.36284004,39.71184678,16.37,3878990,44512,279284140
Catherpes_mexicanus,M1,0,4298192.457,2.05235493,2.255287898,13.00239614,15.85099284,20.57000325,36.38364643,11.97,1659606,22094,115049824
Hylorchilus_sumichrasti,M1,0,5808.407422,2.72454536,3.249448419,21.44034767,12.25256968,5.947083235,224.6960449,28.4,115,1,10213
Hylorchilus_navai,M1,0,3852.844572,2.489060402,3.032843219,24.25238461,11.28112698,5.990092489,135.0296758,29.3,165,2,16732
Cinnycerthia_unirufa,M1,1,153814.0262,2.475251721,2.659876351,14.75518722,11.88537816,1.366234002,122.3981226,29.4,197617,2130,17434636
Cinnycerthia_olivascens,M1,1,89333.47182,2.544227032,2.666111919,16.8209833,11.61500017,1.315544894,140.8186706,24.4,108080,1237,10068214
Cinnycerthia_peruana,M1,1,75819.13973,2.205924322,2.609927187,16.63375882,14.29513923,2.185625007,72.17763329,19.46,45465,476,4099651
Cinnycerthia_fulva,M1,1,108129.2291,2.261281574,2.820846182,16.13624517,12.69213736,4.06268757,103.5874122,16.5,42017,439,3683964
Cistothorus_platensis,M1,0,4772915.829,2.200824505,2.465350956,16.04324111,12.0331638,10.67711449,80.35342786,9.04,16789354,447266,611042072
Cistothorus_apolinari,M1,1,24218.51132,2.363762813,2.650705408,14.39453041,9.906017416,1.538921609,108.892373,17.7,472,5,39316
Cistothorus_meridae,M1,0,3360.392298,2.356622314,2.611418629,19.13329201,10.15376377,2.076000094,87.24265442,9.72,123,1,12134
Cistothorus_palustris,M1,0,4855077.993,2.103983527,2.279702827,6.569286984,13.25122137,29.23864694,50.4395241,10.8,4047960,661108,23717943
Thryomanes_bewickii,M1,0,3288027.61,2.168845463,2.37069614,14.90826219,15.19393976,20.04562564,49.61697366,9.9,6782773,436234,102789825
Ferminia_cerverai,M1,0,1562.729424,2.448835754,2.833572769,24.79627838,11.03693085,6.622833443,110.6732101,26,185,2,16940
Thryothorus_atrogularis,M1,0,32917.92399,2.898858726,3.163711846,25.26858544,9.753125191,2.789166749,319.0053406,24.18,194627,2244,18099703
Thryothorus_spadix,M1,0,32279.29437,2.6868759,2.83007586,22.35769129,9.56827569,1.317152699,247.1347275,19.11,1741,19,148104
Thryothorus_fasciatoventris,M1,0,241583.846,2.536463038,2.968089739,26.2599166,9.443620223,1.676591864,223.0502449,24,479457,5296,42200939
Thryothorus_euophrys,M1,0,50266.61494,2.45632623,2.560612504,12.9612456,14.60329653,1.248222208,91.04034017,30.26,6557,63,578824
Thryothorus_eisenmanni,M1,0,17967.70669,2.038379533,2.698795659,15.92425646,12.96565492,3.259880986,70.23435593,23.1,3336,40,320065
Thryothorus_mystacalis,M1,0,245232.4042,2.532031558,2.813904315,20.44985615,10.68413818,1.68428124,155.9178952,29,483643,5738,46879115
Thryothorus_genibarbis,M1,0,5958681.83,2.170716316,2.933491623,25.52718118,11.00323529,3.149004402,138.423347,19.2,5685319,60298,443864406
Thryothorus_coraya,M1,0,3793775.769,2.438451092,2.932216288,25.87039264,9.853436329,1.877259127,205.0257742,17.2,2558815,29894,235143671
Thryothorus_felix,M1,0,296224.8492,2.228413485,2.910642536,22.6827138,14.7851353,8.288379282,80.14109739,12.75,2095345,23729,200740990
Thryothorus_maculipectus,M1,0,582083.1959,2.465205725,2.949607052,24.93471148,10.88507171,5.96630002,154.2853992,15,1993962,22630,180616071
Thryothorus_rutilus,M1,0,206155.1325,2.447280915,2.90306505,23.83427431,9.930744676,2.193517147,153.7820607,16.5,944708,10764,95744292
Thryothorus_sclateri,M1,0,15611.59321,2.324030956,2.516323129,18.84640074,14.99444437,1.704027792,64.30428251,20,3165,33,287137
Thryothorus_semibadius,M1,0,12871.59858,2.719729026,3.186519941,23.7209727,11.45277818,2.088889043,254.8706106,17,5388,53,472077
Thryothorus_nigricapillus,M1,0,300564.0105,2.649289916,3.015593237,24.68641934,9.522217515,1.806624571,257.4754141,23.9,779396,7929,67731744
Thryothorus_thoracicus,M1,0,74104.00506,2.638201323,3.122217379,24.83742821,9.158250217,2.69376667,260.191156,17.6,547206,6288,58255779
Thryothorus_leucopogon,M1,0,140102.267,2.718594372,3.013433968,25.01952136,9.246574273,1.485086789,294.0596145,19.11,11141,123,984770
Thryothorus_pleurostictus,M1,0,185486.4467,2.263261163,3.052606198,24.57912771,12.73292105,3.971554756,134.4550892,17.7,1552015,16617,143507575
Thryothorus_ludovicianus,M1,0,3040307.655,2.414952503,2.442990569,15.57555581,12.29677348,23.15766025,90.99243805,18.96,45096063,4823651,443857864
Thryothorus_rufalbus,M1,0,779655.8007,2.412500539,2.991992498,26.05713007,10.04158734,2.737522865,158.9705017,24.87,1334998,13475,114465768
Thryothorus_sinaloa,M1,0,304927.4674,2.224716768,2.898249024,22.49109951,14.92638657,9.016939471,78.47012326,15.1,2179411,24159,198360845
Thryothorus_modestus,M1,0,263277.4447,2.357460642,3.069041574,23.67099771,10.9231244,3.541317821,174.9708064,17.57,1798754,20510,167071393
Thryothorus_leucotis,M1,0,8528240.922,2.272102711,2.969901828,25.84568459,10.44738724,2.554358569,177.2465775,19.44,4625504,54176,400900033
Thryothorus_superciliaris,M1,0,96843.25409,1.461068297,2.209436704,23.26015557,12.08144418,4.434142134,38.22053381,22.8,1152315,12682,101918067
Thryothorus_guarayanus,M1,0,574143.362,2.304208962,2.866970834,25.67709545,11.48036521,5.209440169,121.0990772,13.5,814164,9383,67347866
Thryothorus_longirostris,M1,0,1386864.549,2.346682605,2.696270957,24.23789868,10.43652561,4.484043823,81.55942869,21.3,1000019,11760,94272629
Thryothorus_griseus,M1,0,90775.32562,2.394861756,2.953285686,26.37987334,9.87110424,1.743879351,200.3716983,19.11,28028,311,2646089
Troglodytes_troglodytes,M1,0,15761767.29,2.066258117,2.42445023,5.911186749,10.07891004,27.23233217,57.45256208,9.74,18682476,210000,1680284951
Troglodytes_aedon,M1,0,25656491.46,2.194328036,2.5888793,17.08011353,12.02357968,13.10628206,101.6113457,10.85,207824996,47914650,886366863
Troglodytes_rufociliatus,M1,0,98450.40083,2.499933427,3.065215451,20.83733572,11.27479779,4.078904751,182.2301553,10,230202,2536,20350659
Troglodytes_ochraceus,M1,0,17334.67161,2.676486659,3.098457766,22.96767387,10.1005558,1.970583355,259.2398331,9.4,3877,41,330161
Troglodytes_monticola,M1,0,1330.59956,2.676559925,2.910531998,12.87701416,10.50708389,2.679166555,138.659729,10.09,30,1,1313
Troglodytes_solstitialis,M1,0,553583.6552,2.380214309,2.713293474,17.37954403,12.4976624,3.289590364,110.5621109,11.4,1042929,11169,95150131
Troglodytes_rufulus,M1,0,58636.76214,2.6235753,3.061216056,21.66991365,10.63724405,1.854999989,216.8450079,16.08,137073,1633,9530485
Thryorchilus_browni,M1,0,1492.433123,2.797406647,3.118521531,21.45122719,11.07500023,2.013055563,279.3364393,14,193,2,17714
Uropsila_leucogastra,M1,0,406470.9184,2.447955853,2.898321462,25.10192441,11.47870355,6.641643372,126.4823424,9.03,2775796,31583,242090062
Henicorhina_leucosticta,M1,0,2521958.267,2.504345567,2.938965187,25.34904262,9.950195875,2.459444778,221.134746,14.18,2097733,24699,193249061
Henicorhina_leucophrys,M1,0,722586.8139,2.39877496,2.814933268,18.62125619,12.35931431,3.090014151,127.9302936,16.19,2715956,29039,236147071
Henicorhina_leucoptera,M1,0,3437.39055,2.512689948,2.516343713,19.5646534,15.48333311,1.54125011,87.84941101,13.62,267,3,20517
Microcerculus_philomela,M1,0,177560.9981,2.595114246,3.08605003,24.71320525,9.504899177,3.712714654,229.5828913,17.78,103417,1086,10294751
Microcerculus_marginatus,M1,0,4781168.471,2.231121861,2.940179119,25.82898734,10.48721446,2.24391539,192.2489694,18.22,1821641,20621,157615634
Microcerculus_ustulatus,M1,0,265691.9246,2.423597381,3.065362092,23.22007219,10.66864162,1.974348666,235.4425193,21,89636,1040,7729370
Microcerculus_bambla,M1,0,1636739.413,2.481491925,3.005127845,25.67295006,9.421966799,1.926539789,202.2380788,19.1,118716,1276,10144761
Cyphorhinus_phaeocephalus,M1,0,292753.8742,2.589033109,3.035223424,25.11388077,9.438085922,1.977424239,249.3293811,24.6,277314,2974,25471277
Cyphorhinus_thoracicus,M1,0,58720.02063,2.373254869,2.79487137,18.25398175,12.20471483,3.010231521,118.2152835,31.28,3415,37,333028
Cyphorhinus_arada,M1,0,4458849.324,2.31491429,2.922650398,26.04075469,9.838195959,2.056576876,196.5660618,20.9,359364,3819,31424399
Auriparus_flaviceps,S2,0,1754072,2.049391888,2.269788825,19.24725186,16.10066412,17.76406435,31.94492241,6.8,1472401,51277,39879762
Microbates_collaris,M1,0,2367560.871,2.453460747,2.89991285,25.96494896,9.618344126,1.856125162,216.4422436,10.2,210957,2182,16942750
Microbates_cinereiventris,M1,0,551552.1861,2.616709227,2.849579035,24.44553019,10.97640597,1.829581018,237.3973331,11.9,185698,2042,16843291
Ramphocaenus_melanurus,M1,0,9160999.078,2.307004131,2.95403083,25.7944618,10.28856674,2.617086641,179.7263964,9.7,3806330,42109,319507468
Polioptila_caerulea,M1,0,6582606.175,2.266290147,2.408544769,15.0040157,13.89183316,21.15283578,70.65686717,5.8,542518652,50969759,5789385556
Polioptila_californica,M1,0,129215.2463,1.806140367,2.008626819,19.45192436,15.38282445,12.06008193,14.87941472,5.82,536415,6096,48028160
Polioptila_melanura,M1,0,1107443.977,1.983385464,2.262858823,18.5889893,16.96025668,17.43437731,27.67281883,5.2,2507969,34248,184288458
Polioptila_lembeyei,M1,0,13553.50893,2.355624782,2.739211559,25.40823364,9.935848872,5.737870428,107.3666365,5,4675,50,417282
Polioptila_nigriceps,M1,0,167030.975,2.136742351,2.759070525,23.14639385,15.25226452,11.57775963,61.32522636,5.6,1399462,15989,126040778
Polioptila_albiloris,M1,0,220617.257,2.238524793,2.982986326,24.52522376,12.74364999,4.28016879,113.7693938,6.26,1403170,13977,112945535
Polioptila_plumbea,M1,0,7562341.501,2.395978895,2.89060782,25.50694249,10.04713096,2.638218599,166.142111,6,9734521,112123,885937752
Polioptila_lactea,M1,0,441184.7857,2.529727051,2.593077441,20.18974552,10.99197199,10.15802099,135.061852,6.5,172252,1808,15787020
Polioptila_guianensis,M1,0,3398636.092,2.133858948,3.005956927,26.10202493,10.10745101,2.194239297,184.9987521,5.96,231749,2283,21724232
Polioptila_schistaceigula,M1,0,143687.8688,2.697346465,2.974276232,25.15596429,9.194312783,1.437344632,279.6431431,6,18027,220,1691203
Polioptila_dumicola,M1,0,3677240.182,2.284993744,2.726643075,22.43759446,12.13749148,9.075419943,100.861751,7,6166938,73610,551903295
